update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
4,1,13,0.272,50.03,60.0,2.0,-15.0,6.12,0.1,300.0
4,1,14,0.271,44.73,60.0,2.0,-14.51,7.85,0.1,300.0
4,2,0,0.207,39.54,47.3,1.22,-12.32,1.0,3.53,119.5
4,2,1,0.139,60.0,52.41,0.0,-15.0,1.0,1.87,50.0
4,2,2,0.168,60.0,60.0,0.65,-10.29,1.0,4.75,50.0
4,2,3,0.12,60.0,60.0,0.0,-10.26,1.0,2.95,50.0
4,2,4,0.12,60.0,60.0,0.0,-12.86,1.0,0.1,50.0
4,2,5,0.12,60.0,60.0,0.0,-15.0,1.0,3.19,50.0
4,2,6,0.219,60.0,60.0,0.0,-15.0,2.57,0.1,50.0
4,2,7,0.182,60.0,60.0,0.0,-15.0,2.75,2.55,50.0
4,2,8,0.208,60.0,60.0,0.0,-14.06,1.97,0.1,50.0
4,2,9,0.237,60.0,60.0,0.0,-15.0,4.28,0.1,50.0
4,2,10,0.12,60.0,60.0,0.0,-15.0,1.0,0.1,50.0
4,2,11,0.12,60.0,60.0,0.0,-11.31,1.0,0.1,50.0
4,2,12,0.12,60.0,60.0,0.0,-15.0,1.0,0.1,50.0
4,2,13,0.12,60.0,60.0,0.0,-15.0,1.0,0.1,50.0
4,2,14,0.12,60.0,60.0,0.0,-15.0,1.0,0.1,50.0
4,3,0,0.255,47.63,60.0,2.0,-5.78,4.68,7.51,300.0
4,3,1,0.254,60.0,60.0,2.0,-5.26,3.68,8.63,300.0
4,3,2,0.243,60.0,60.0,2.0,-15.0,1.0,1.97,300.0
4,3,3,0.259,60.0,60.0,2.0,-4.96,5.39,0.1,300.0
4,3,4,0.258,60.0,60.0,2.0,-2.27,10.0,0.1,197.18
4,3,5,0.287,60.0,60.0,2.0,-11.53,6.58,0.1,126.47
4,3,6,0.311,60.0,60.0,2.0,-12.65,9.97,0.1,81.74
4,3,7,0.295,60.0,60.0,2.0,-15.0,10.0,0.1,199.0
4,3,8,0.302,60.0,49.12,2.0,-10.85,8.23,0.1,76.42
4,3,9,0.277,60.0,60.0,2.0,-15.0,3.41,0.1,209.35
4,3,10,0.243,60.0,60.0,2.0,-10.63,1.0,0.1,284.1
4,3,11,0.243,60.0,60.0,2.0,-14.64,1.0,0.1,300.0
4,3,12,0.243,60.0,60.0,2.0,-15.0,1.0,0.1,239.67
4,3,13,0.241,52.68,60.0,2.0,-15.0,1.0,0.1,262.41
4,3,14,0.311,15.0,60.0,2.0,-15.0,1.0,0.1,220.23
5,0,0,0.279,15.0,40.31,0.0,-14.12,7.85,7.82,103.49
5,0,1,0.273,44.65,31.34,1.51,-9.52,8.68,10.0,138.92
5,0,2,0.271,21.64,33.64,1.25,0.0,5.03,10.0,181.68
5,0,3,0.225,29.95,60.0,1.62,0.0,10.0,10.0,300.0
5,0,4,0.236,15.0,60.0,0.0,0.0,5.08,6.25,284.1
5,0,5,0.143,26.7,60.0,0.0,-15.0,1.0,10.0,209.5
5,0,6,0.236,15.0,60.0,0.0,-15.0,1.0,10.0,300.0
5,0,7,0.122,49.04,60.0,0.0,-15.0,1.0,10.0,300.0
5,0,8,0.126,44.73,60.0,0.0,-15.0,1.0,6.45,300.0
5,0,9,0.121,55.06,60.0,0.0,-14.75,1.0,7.14,300.0
5,0,10,0.182,57.04,60.0,0.8,-15.0,1.0,0.58,300.0
5,0,11,0.193,37.36,60.0,0.87,-15.0,1.0,0.1,300.0
