update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
4,0,6,0.214,60.0,35.69,2.0,-15.0,1.0,0.1,300.0
4,0,7,0.201,60.0,60.0,2.0,-15.0,1.0,0.1,300.0
4,0,8,0.203,60.0,57.9,1.75,-15.0,1.0,0.1,300.0
4,0,9,0.196,60.0,48.29,1.6,-15.0,1.0,0.1,300.0
4,0,10,0.206,60.0,58.36,1.99,-15.0,1.0,0.1,300.0
4,0,11,0.156,32.93,60.0,0.59,-15.0,1.0,0.1,300.0
4,0,12,0.173,54.41,60.0,1.14,-15.0,1.0,0.1,300.0
4,0,13,0.159,60.0,60.0,0.74,-11.09,1.0,0.1,300.0
4,0,14,0.179,46.29,60.0,1.17,-15.0,1.0,0.1,300.0
4,1,0,0.224,48.92,30.0,1.14,-7.44,2.47,0.1,133.47
4,1,1,0.235,60.0,34.99,2.0,-7.63,4.68,0.1,155.3
4,1,2,0.242,36.24,42.35,2.0,-13.15,10.0,0.1,176.66
4,1,3,0.284,15.0,49.65,2.0,-15.0,8.65,0.1,300.0
4,1,4,0.245,18.76,46.99,2.0,-15.0,2.74,0.1,300.0
4,1,5,0.251,15.0,60.0,2.0,-15.0,1.0,0.1,300.0
4,1,6,0.253,15.0,60.0,2.0,-15.0,1.16,0.1,300.0
4,1,7,0.254,15.0,45.25,2.0,-15.0,1.0,0.1,300.0
4,1,8,0.253,15.0,55.98,2.0,-15.0,1.0,0.1,300.0
4,1,9,0.251,15.0,60.0,2.0,-15.0,1.0,0.1,300.0
4,1,10,0.285,15.0,60.0,2.0,-15.0,5.01,0.1,300.0
4,1,11,0.283,15.0,60.0,2.0,-15.0,5.84,0.1,300.0
4,1,12,0.267,15.0,60.0,1.45,-15.0,6.72,0.54,300.0
4,1,13,0.23,15.0,60.0,1.32,-15.0,1.0,0.1,300.0
4,1,14,0.244,15.0,60.0,1.67,-15.0,1.0,0.1,300.0
4,2,0,0.183,39.6,47.31,1.22,-12.31,1.0,3.53,119.7
4,2,1,0.105,60.0,50.37,0.0,-15.0,1.0,1.84,50.0
4,2,2,0.169,60.0,60.0,0.95,-8.3,1.0,4.97,50.0
4,2,3,0.087,60.0,60.0,0.05,-6.82,1.0,3.23,50.0
4,2,4,0.087,60.0,60.0,0.0,-8.53,1.0,0.1,50.0
4,2,5,0.087,60.0,60.0,0.0,-15.0,1.0,3.36,50.0
4,2,6,0.211,60.0,60.0,0.0,-15.0,4.87,0.1,50.0
4,2,7,0.175,60.0,60.0,0.0,-13.93,5.33,3.47,50.0
4,2,8,0.106,60.0,60.0,0.0,-2.86,5.01,0.1,50.0
4,2,9,0.117,60.0,60.0,0.0,-3.27,8.47,0.1,50.0
4,2,10,0.127,60.0,60.0,0.0,-4.23,2.32,0.1,50.0
4,2,11,0.087,60.0,60.0,0.0,0.0,1.0,0.1,50.0
4,2,12,0.087,60.0,60.0,0.0,0.0,1.0,0.1,50.0
4,2,13,0.087,60.0,60.0,0.0,0.0,1.0,0.1,50.0
4,2,14,0.087,60.0,60.0,0.0,0.0,1.0,0.1,50.0
4,3,0,0.221,47.69,60.0,2.0,-5.76,4.67,7.51,300.0
4,3,1,0.224,60.0,60.0,2.0,-6.7,3.12,8.83,300.0
4,3,2,0.201,60.0,60.0,2.0,-15.0,1.0,3.36,300.0
4,3,3,0.227,60.0,60.0,2.0,-7.93,4.42,0.1,300.0
4,3,4,0.23,60.0,60.0,2.0,-6.28,10.0,0.1,300.0
4,3,5,0.233,60.0,60.0,2.0,-15.0,8.1,0.1,270.71
4,3,6,0.245,59.24,60.0,2.0,-15.0,10.0,0.1,243.61
4,3,7,0.235,41.62,60.0,2.0,-15.0,10.0,0.1,300.0
4,3,8,0.236,60.0,59.1,2.0,-15.0,10.0,0.1,276.68
4,3,9,0.233,59.27,60.0,2.0,-15.0,7.88,0.1,300.0
4,3,10,0.205,45.17,60.0,2.0,-15.0,1.0,0.1,300.0
4,3,11,0.203,43.92,60.0,2.0,-15.0,1.0,0.1,300.0
4,3,12,0.205,38.93,60.0,2.0,-15.0,1.0,0.1,300.0
4,3,13,0.251,15.0,60.0,2.0,-15.0,1.0,0.1,300.0
4,3,14,0.251,15.0,60.0,2.0,-15.0,1.0,0.1,300.0
5,0,0,0.226,15.0,40.34,0.0,-14.12,7.84,7.82,103.5
5,0,1,0.227,50.89,31.97,1.55,-8.43,8.14,10.0,118.39
5,0,2,0.197,26.9,33.25,1.17,0.0,4.99,10.0,138.85
5,0,3,0.195,36.3,58.3,1.58,0.0,9.88,10.0,300.0
5,0,4,0.164,17.58,60.0,0.0,0.0,4.27,6.22,243.45
5,0,5,0.108,32.02,60.0,0.0,-14.57,1.0,10.0,185.69
5,0,6,0.183,15.52,60.0,0.0,-15.0,1.0,10.0,300.0
5,0,7,0.084,57.09,60.0,0.0,-15.0,1.0,10.0,300.0
