score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.3536,54.84,51.86,1.64,-9.66,3.61,5.96,204.55,53.69,33.65,0.81,-11.62,4.21,2.71,79.97,28.74,59.85,1.38,-6.15,8.2,6.48,166.02,38.24,31.45,1.49,-9.64,8.5,4.19,220.42
0.328,34.63,34.66,1.04,-0.53,3.21,1.99,260.79,32.11,45.32,1.12,-6.28,8.26,4.14,176.59,18.73,56.3,1.35,-9.99,2.6,5.34,93.69,31.45,46.48,0.98,-6.68,9.99,2.23,161.34
0.3212,17.42,54.29,1.17,-1.11,6.92,4.81,182.46,35.31,40.01,1.21,-8.75,8.38,8.7,134.48,46.13,42.92,0.49,-0.16,3.14,6.64,240.61,46.27,32.65,0.57,-4.75,3.3,9.69,160.53
0.343,39.85,45.11,0.86,-8.02,9.25,0.33,292.44,20.16,42.92,1.39,-3.0,6.92,4.95,272.59,34.56,37.42,1.56,-6.53,2.21,3.37,72.32,39.36,34.5,1.43,-6.67,9.74,0.22,229.03
0.3645,24.17,31.03,1.26,-6.81,3.72,5.12,63.77,34.22,47.31,1.75,-2.29,8.17,9.23,154.52,35.21,30.28,0.91,-7.36,6.0,9.54,70.56,28.98,42.78,1.65,-5.2,8.24,1.11,132.78
0.3589,15.81,57.71,1.44,-9.6,5.54,0.2,245.88,56.32,37.72,1.4,-7.31,7.0,5.77,181.31,41.59,33.21,0.18,-10.3,1.8,3.85,70.39,22.48,51.16,0.05,-6.17,4.14,7.54,250.3
0.3089,20.21,41.99,0.71,-5.44,3.92,6.5,258.13,30.12,47.66,1.63,-0.25,8.82,9.75,297.05,17.9,47.92,0.02,-13.59,2.35,9.82,216.85,43.8,31.5,0.87,-3.05,5.05,0.42,141.16
0.3635,16.34,37.99,1.73,-4.41,3.4,5.55,150.36,46.6,43.32,1.75,-1.09,8.71,1.37,120.53,55.71,58.15,1.9,-14.82,4.1,4.44,150.36,16.29,37.35,1.89,-1.36,2.17,0.59,227.92
0.3532,22.93,38.93,2.0,-1.75,2.4,3.78,151.81,17.66,44.68,0.38,-2.74,8.99,6.24,105.64,38.45,42.65,1.85,-1.0,5.87,2.67,112.18,23.78,43.37,1.45,-14.49,7.42,3.23,140.35
0.3944,59.98,35.57,1.5,-9.13,8.81,8.03,99.79,15.46,59.66,1.98,-11.34,3.25,7.74,251.1,34.75,51.99,1.91,-2.93,5.03,8.67,130.73,17.78,30.21,1.59,-11.22,4.66,7.0,55.72
0.3203,38.16,33.64,0.25,-6.44,7.58,3.68,103.58,36.08,42.29,0.99,-0.99,6.74,1.05,80.75,16.41,48.17,1.54,-7.65,4.69,8.91,57.36,58.54,49.25,1.65,-3.46,8.96,1.13,130.01
0.2994,41.91,38.79,1.18,-1.48,7.06,0.71,80.78,58.81,32.11,1.68,-0.2,2.46,7.07,252.01,57.81,55.29,1.5,-3.44,8.0,1.0,134.45,53.48,52.14,1.9,-2.38,6.87,5.38,76.96
0.2873,34.52,58.86,0.09,-0.54,1.84,7.68,82.43,29.23,39.19,0.71,-2.12,2.63,8.73,143.76,18.22,56.34,1.53,-8.29,6.89,6.8,149.97,39.67,42.11,0.96,-4.45,4.74,4.1,242.95
0.4065,28.15,40.38,0.86,-11.58,8.84,4.06,132.08,17.8,36.71,1.21,-14.28,9.74,9.96,85.3,17.26,42.59,0.53,-12.52,1.93,4.93,269.2,59.37,40.16,0.79,-5.2,4.46,9.06,248.29
0.2698,41.59,49.77,1.43,-5.09,4.16,5.45,123.88,27.77,50.22,0.85,-2.39,2.98,2.68,266.26,31.11,59.17,0.26,-2.14,5.97,5.41,183.36,23.21,53.27,0.81,-5.61,6.78,8.69,281.69
0.3238,39.17,36.18,1.05,-0.01,3.63,2.44,235.07,55.07,35.86,1.43,-0.7,6.07,8.86,221.04,45.05,34.06,0.45,-11.4,4.35,1.36,98.7,51.79,37.88,0.12,-12.45,3.22,1.63,132.87
0.2867,28.33,53.47,0.82,-3.63,7.44,3.43,112.36,58.44,49.75,0.21,-3.48,1.27,6.21,267.69,17.33,46.77,0.12,-2.64,7.97,1.58,132.01,27.27,44.76,1.06,-10.85,7.39,2.02,62.59
0.3383,51.35,34.82,1.91,-4.8,4.17,2.58,157.82,23.59,39.48,0.38,-14.7,5.29,7.47,253.26,27.86,54.92,1.45,-4.4,5.2,5.34,81.98,53.57,49.67,0.74,-9.04,4.82,4.24,92.9
0.3885,25.32,34.93,1.45,-14.32,4.89,0.53,86.19,33.16,37.18,0.37,-8.19,4.22,2.03,119.86,21.39,47.9,0.88,-6.94,6.16,8.68,136.93,40.17,38.96,0.59,-8.99,4.17,6.91,155.78
0.3483,17.25,30.01,0.85,-8.85,6.36,3.47,267.69,42.53,51.88,0.3,-11.42,4.65,6.15,94.39,50.17,39.79,1.5,-5.04,1.81,6.77,249.64,59.86,40.17,0.07,-9.62,6.27,5.45,57.82
0.3713,16.4,43.18,1.76,-13.93,8.47,5.41,270.68,31.04,54.48,1.11,-12.65,2.81,9.71,126.08,16.95,43.23,1.17,-4.63,1.01,1.97,51.49,24.4,49.14,0.61,-12.08,7.86,5.38,209.44
0.3164,51.16,37.13,0.12,-5.05,8.16,5.23,252.19,31.26,51.45,1.05,-10.09,7.03,1.31,174.22,46.2,51.49,0.24,-3.85,1.98,7.99,215.18,25.74,47.09,1.84,-14.25,7.41,6.81,206.09
0.3044,43.32,39.49,0.04,-9.22,8.74,5.27,118.27,25.39,45.69,1.63,-14.36,1.77,4.86,243.42,45.16,49.29,1.6,-11.82,5.96,4.25,253.33,58.51,54.79,1.13,-1.22,1.99,5.84,273.33
0.3299,44.23,47.9,1.02,-13.7,2.14,7.55,110.19,51.0,32.83,1.54,-8.35,8.23,0.24,237.65,33.51,59.08,0.5,-8.91,6.99,7.09,221.97,52.41,58.11,1.45,-7.3,7.72,9.82,50.99
0.342,49.39,42.98,1.37,-11.76,3.06,7.75,240.14,44.88,31.32,0.88,-11.06,1.56,2.1,208.74,29.21,55.65,1.43,-11.52,8.85,0.68,141.16,40.39,47.24,0.18,-4.19,9.53,7.24,199.4
0.3095,27.53,40.6,0.06,-10.92,6.3,5.24,80.78,30.54,46.54,1.05,-12.94,8.48,8.58,264.58,43.74,52.89,1.58,-7.54,2.49,3.98,220.53,48.32,33.34,0.23,-9.97,9.85,1.49,60.93
0.2949,24.1,52.36,1.88,-14.48,1.69,7.58,158.7,21.67,54.52,0.24,-8.13,3.06,8.55,160.94,57.43,50.21,0.27,-7.78,8.51,1.49,245.7,59.95,38.02,0.37,-5.28,1.96,7.94,94.97
0.2639,40.72,30.83,0.39,-4.56,6.48,1.5,97.53,48.05,59.97,0.53,-3.1,1.51,4.77,281.08,41.89,40.48,1.44,-6.46,5.54,8.14,244.94,34.87,50.07,1.18,-9.93,2.62,5.58,130.92
0.3153,49.37,55.34,1.32,-11.07,5.39,9.36,157.68,28.03,53.78,1.92,-6.34,6.51,5.85,202.02,49.86,42.77,1.02,-13.19,5.61,8.56,71.22,55.84,34.15,0.91,-6.34,9.82,6.83,198.71
0.3124,43.79,40.89,1.94,-0.82,3.52,0.66,104.36,17.31,55.82,0.71,-1.55,5.51,0.7,268.8,24.99,51.66,0.07,-14.66,4.08,5.51,255.08,58.01,31.51,0.38,-5.95,5.61,4.64,267.28
0.3335,51.11,43.58,0.44,-14.55,4.14,7.8,70.23,50.39,35.67,1.81,-13.15,3.89,3.26,299.41,31.16,52.32,0.69,-8.11,6.77,5.16,106.38,22.51,58.31,1.2,-8.21,4.85,9.11,108.86
0.2896,24.96,51.32,0.71,-6.38,3.04,9.29,256.27,51.9,31.27,0.04,-13.93,4.1,3.32,262.76,52.9,55.04,0.97,-6.62,4.93,3.76,71.23,51.07,47.4,1.09,-7.07,2.45,8.3,219.0
0.3702,35.09,40.64,0.14,-2.06,6.61,7.67,265.64,30.81,42.18,1.83,-13.38,5.03,6.47,84.93,30.11,37.92,1.89,-14.98,2.81,9.84,123.19,24.19,54.55,1.55,-9.13,4.93,3.32,258.1
0.3916,22.22,45.48,0.68,-14.36,9.03,3.67,181.6,29.93,35.35,1.03,-8.01,7.67,7.98,210.86,18.59,37.48,0.36,-14.22,7.49,3.37,179.21,37.11,43.02,1.86,-6.95,2.24,1.0,170.25
0.2801,20.05,48.08,1.01,-2.31,6.84,9.09,214.97,51.9,46.84,0.95,-2.94,8.76,5.49,273.8,38.73,51.34,0.6,-2.72,1.57,6.54,261.79,22.64,34.8,0.0,-9.21,3.99,9.03,276.44
0.2463,44.81,48.88,1.76,-5.11,2.31,2.0,130.89,52.48,56.66,1.48,-3.27,1.85,6.14,197.57,27.94,59.76,0.03,-10.02,8.0,3.3,69.48,44.32,42.58,0.55,-13.19,9.51,6.98,283.46
0.2239,57.09,37.84,0.16,-1.35,6.69,2.96,142.95,37.0,48.36,0.14,-11.5,2.19,8.79,166.46,48.82,51.33,0.38,-6.29,2.21,2.6,232.63,28.92,51.73,0.46,-2.39,7.14,7.71,267.62
0.3625,39.99,37.73,0.93,-14.63,5.01,4.07,62.02,19.34,49.26,0.11,-9.14,3.8,0.2,68.6,52.22,52.12,0.53,-4.26,2.26,7.32,80.59,41.67,59.93,1.88,-13.79,6.35,4.81,62.86
0.3487,46.7,45.17,1.25,-12.96,2.74,7.16,281.61,31.02,59.52,0.44,-12.18,7.56,2.65,288.58,17.12,47.04,1.6,-3.88,9.64,2.37,204.04,20.86,34.37,1.48,-4.57,7.98,8.74,96.7
0.3013,47.18,54.34,0.49,-7.66,3.88,1.07,265.07,48.85,30.32,0.8,-2.73,9.63,2.53,287.99,36.04,31.49,0.03,-13.56,5.96,9.93,257.67,58.48,57.91,1.79,-2.8,6.53,6.96,286.49
0.3644,44.12,32.58,1.06,-3.14,2.02,0.87,262.27,19.02,34.61,1.03,-6.52,8.07,7.28,68.62,40.25,50.63,1.98,-3.03,9.1,3.35,180.47,17.46,54.01,1.19,-4.53,9.98,8.19,106.31
0.3724,18.97,40.18,1.35,-14.41,8.21,6.03,257.61,30.37,39.71,0.24,-12.64,3.62,3.34,153.54,35.82,58.29,1.83,-13.62,2.55,5.54,119.94,30.08,59.93,1.92,-13.7,6.96,9.54,99.06
0.2843,41.01,43.56,0.34,-3.45,8.75,8.65,175.47,27.82,41.4,0.86,-6.61,7.1,5.08,262.73,41.17,57.57,1.73,-11.58,3.15,5.81,233.51,27.32,57.72,0.81,-9.53,8.34,1.33,299.03
0.3107,57.25,56.47,0.98,-1.73,5.03,1.52,266.16,41.17,35.87,0.51,-6.08,3.66,1.86,125.21,19.01,50.02,1.43,-11.18,8.3,9.14,277.69,44.9,43.38,0.11,-0.31,8.24,2.56,250.0
0.3553,17.6,59.58,0.25,-13.45,8.53,0.79,130.15,24.92,37.33,0.74,-6.02,5.73,9.84,274.44,33.13,49.09,1.52,-13.39,6.58,7.3,222.9,16.41,58.37,0.0,-13.56,2.97,6.59,175.49
0.374,15.85,39.28,0.4,-4.66,8.8,8.45,86.27,30.15,33.89,1.71,-1.68,7.89,6.86,181.69,55.88,32.72,1.69,-8.76,6.73,6.85,155.17,21.7,50.57,1.01,-8.24,8.78,9.01,103.59
0.3591,36.05,35.33,1.16,-8.06,7.3,9.12,162.93,58.25,37.37,1.7,-5.76,4.18,1.04,187.01,54.8,45.49,0.44,-8.89,9.86,7.01,273.7,15.17,31.24,1.14,-10.46,8.34,6.62,153.06
0.3264,41.91,54.25,1.11,-14.08,4.28,4.39,125.35,40.31,51.14,1.28,-10.02,8.26,5.78,172.87,23.39,58.53,0.28,-10.11,6.81,7.33,81.23,56.39,59.06,1.7,-5.47,5.9,9.57,224.73
0.3259,54.94,51.01,0.03,-11.42,6.65,8.4,230.26,41.02,33.47,1.12,-9.84,5.97,5.35,246.47,53.71,30.04,0.93,-4.74,4.19,7.93,51.79,22.42,46.31,0.12,-4.95,9.3,8.36,225.02
0.2934,56.12,51.68,1.4,-14.95,2.71,6.78,246.69,58.52,53.4,0.54,-9.65,8.18,5.38,110.01,29.94,40.34,0.94,-0.22,4.34,2.77,147.97,51.48,32.32,1.51,-1.56,3.94,9.51,273.95
0.2878,58.83,58.84,0.63,-0.93,2.9,6.26,199.59,27.57,54.81,0.15,-1.19,1.88,9.3,67.87,47.98,34.44,0.25,-9.78,2.01,0.41,75.75,18.77,57.89,1.89,-11.54,6.88,0.86,163.29
0.3204,42.52,54.0,1.78,-13.73,5.82,8.11,114.42,24.89,59.23,1.39,-12.58,2.83,6.01,245.75,57.9,46.74,0.49,-11.22,9.9,9.01,189.78,37.21,35.79,0.91,-4.24,3.0,3.55,134.3
0.3158,17.6,49.76,0.44,-1.4,9.89,0.56,252.32,28.01,45.4,1.43,-4.59,6.88,2.5,58.96,52.65,41.52,1.73,-4.62,4.05,3.27,155.34,42.77,46.64,1.54,-3.1,3.88,2.81,178.33
0.3234,24.45,44.86,1.1,-11.84,6.3,6.45,78.43,52.13,44.08,0.72,-6.63,2.04,5.04,76.74,19.51,56.86,1.18,-3.89,2.34,0.67,165.34,28.94,32.52,0.35,-6.13,1.7,9.43,52.72
0.3747,31.51,42.25,0.39,-4.36,9.57,3.35,69.94,28.39,33.9,1.7,-10.7,6.41,2.63,59.46,38.47,52.77,1.69,-10.5,1.66,2.71,170.58,55.34,54.85,0.37,-6.79,6.03,3.9,194.94
0.348,56.92,33.21,1.88,-6.95,7.51,3.58,62.18,24.13,35.55,0.97,-7.75,6.54,5.47,274.48,52.08,55.03,1.27,-0.47,9.93,0.12,175.18,23.01,57.7,0.5,-2.52,4.55,0.79,160.04
0.323,45.01,48.75,1.01,-12.48,9.91,6.79,219.45,22.25,56.15,0.45,-7.24,1.55,6.32,218.19,55.01,51.11,1.67,-10.16,9.43,2.04,55.33,48.09,54.09,1.7,-12.09,9.13,6.4,67.36
0.2742,57.49,40.46,0.37,-9.14,7.63,5.77,254.96,40.87,56.32,0.47,-8.43,5.73,1.22,224.78,45.09,38.99,0.95,-0.51,7.16,6.32,150.57,37.77,57.73,1.31,-2.88,6.96,0.78,92.04
0.3229,17.5,36.52,0.11,-2.98,9.53,2.37,79.2,34.21,44.7,1.57,-9.01,8.57,9.6,145.14,57.7,42.06,1.52,-4.44,3.46,0.49,122.42,20.03,47.62,0.03,-4.5,6.06,4.69,293.07
0.3426,51.76,30.33,0.11,-5.71,7.59,6.78,80.03,47.52,54.98,1.26,-3.49,4.67,1.89,243.92,19.5,33.78,1.55,-14.7,2.52,6.49,179.86,47.29,39.3,1.62,-4.34,5.87,1.9,137.79
0.3698,24.02,48.43,1.64,-11.23,9.32,5.98,253.59,44.08,38.21,1.86,-1.22,4.73,7.61,249.75,41.17,45.15,0.81,-6.72,3.76,2.26,197.26,16.97,45.26,1.68,-14.56,8.52,9.61,74.02
0.3567,18.27,30.91,1.16,-8.92,7.06,1.91,224.84,34.09,58.48,1.38,-6.23,5.79,4.2,77.47,51.14,49.44,0.41,-14.42,1.95,0.25,291.33,41.45,42.47,0.74,-2.69,5.19,9.31,213.17
0.3599,24.63,56.51,1.48,-11.89,6.51,5.31,92.75,37.94,56.69,1.64,-1.78,9.79,9.98,239.6,59.19,34.19,0.9,-13.09,4.99,0.59,54.96,37.66,42.43,1.56,-12.02,2.18,1.36,214.52
0.3054,23.03,38.38,1.37,-7.69,3.43,5.19,87.45,29.36,54.4,1.77,-0.76,4.34,2.75,59.0,42.99,39.95,0.09,-6.95,2.54,1.67,62.2,55.93,46.38,0.25,-12.79,9.44,0.85,204.37
0.3593,16.35,41.45,1.88,-9.5,5.0,0.8,67.93,40.82,58.62,1.73,-5.24,9.81,4.37,289.44,38.59,31.9,0.93,-0.5,4.75,9.86,147.23,22.27,37.64,0.48,-6.26,2.43,3.65,292.63
0.3458,20.2,49.58,0.45,-8.92,1.7,7.57,262.34,49.13,39.86,1.08,-10.3,9.81,4.33,254.59,19.04,58.41,1.77,-4.64,5.34,6.83,258.94,21.0,50.24,1.11,-5.5,3.34,9.16,177.33
0.3103,40.83,47.97,0.41,-12.66,6.66,2.08,87.09,40.53,58.98,1.76,-7.43,7.42,2.32,107.52,40.61,56.15,1.89,-1.93,2.98,9.18,102.07,42.74,53.6,0.56,-4.36,5.65,6.58,236.38
0.3397,33.16,48.73,1.26,-12.49,4.12,0.92,239.24,40.8,41.41,0.06,-6.69,5.88,4.64,256.96,15.61,57.67,1.95,-12.76,8.84,6.19,277.59,48.62,49.94,1.56,-10.78,5.48,4.94,89.74
0.3074,25.31,30.48,1.77,-14.3,1.84,7.01,266.27,46.36,51.38,0.75,-3.24,7.96,3.66,280.51,35.57,50.18,0.8,-6.4,1.77,4.26,240.71,52.75,40.23,0.11,-12.47,3.55,5.0,115.79
0.3405,31.67,30.52,0.83,-4.55,5.04,2.02,282.58,23.29,56.05,0.38,-12.74,5.39,6.64,163.24,37.87,48.7,0.97,-0.65,2.36,3.97,81.93,23.89,48.6,1.73,-9.68,8.69,3.86,227.32
0.3076,19.99,46.55,0.08,-12.86,3.74,0.59,268.1,51.96,57.95,0.45,-8.31,8.28,2.83,211.83,30.54,41.31,1.35,-0.91,8.29,3.55,67.3,58.6,40.21,1.44,-14.14,1.11,6.45,266.04
0.3508,34.47,49.12,1.41,-2.26,1.82,5.39,160.57,30.31,41.12,0.83,-12.42,8.77,2.96,149.93,41.32,50.59,0.98,-8.36,4.3,5.09,108.32,15.91,57.45,0.38,-8.99,5.85,3.43,156.98
0.3546,32.65,43.59,1.54,-7.14,8.83,6.77,179.01,29.97,32.32,0.63,-5.67,5.45,1.4,192.72,28.16,38.06,0.62,-4.69,6.98,0.94,101.97,41.94,32.61,1.52,-3.86,2.61,9.86,252.29
0.3145,20.25,56.73,0.58,-7.89,2.25,4.53,254.94,40.45,32.22,0.64,-6.85,5.02,4.88,298.36,37.24,59.44,0.12,-1.7,4.75,8.6,279.96,39.32,33.08,0.73,-13.93,8.36,9.79,219.9
0.2737,32.17,52.29,1.99,-7.93,1.86,5.96,264.03,46.14,53.8,0.94,-3.38,6.58,1.84,258.0,30.54,50.24,0.86,-1.19,4.38,1.55,145.5,23.17,56.08,0.85,-7.48,8.38,8.94,218.72
0.2818,41.11,49.36,1.64,-9.79,8.58,9.91,147.2,50.89,54.71,0.94,-3.08,1.49,1.09,59.1,53.68,41.87,1.47,-10.56,8.71,3.13,222.23,55.82,42.49,1.7,-4.53,1.94,4.18,250.41
0.3573,57.88,37.24,0.54,-14.98,7.23,5.76,233.61,16.23,49.93,1.4,-1.21,1.37,6.26,287.03,42.98,37.04,0.82,-3.81,8.87,5.21,204.58,58.49,49.63,0.92,-13.43,7.84,9.07,152.3
0.3157,29.56,33.76,0.87,-0.36,6.37,4.49,50.84,37.51,38.96,0.43,-9.88,8.14,6.01,128.54,52.64,46.53,1.31,-9.15,8.43,5.21,151.48,30.23,50.14,1.83,-0.57,3.67,6.07,103.16
0.3645,55.01,58.11,1.22,-2.42,1.72,6.85,240.67,55.65,55.48,1.25,-12.67,8.52,2.4,213.35,17.59,38.65,1.02,-2.8,1.18,1.51,244.69,20.14,34.7,1.57,-11.73,6.08,3.4,70.1
0.3156,54.37,39.22,0.85,-3.4,8.43,1.42,125.56,51.33,49.4,0.41,-1.79,5.86,6.52,193.89,21.82,32.96,0.88,-10.97,9.15,8.33,293.38,25.86,41.47,1.44,-9.74,6.41,9.18,279.19
0.3758,26.79,32.07,1.37,-4.43,2.77,4.26,162.89,43.91,56.49,1.76,-13.31,7.61,5.16,232.06,19.69,37.25,0.64,-10.59,6.97,6.17,161.23,24.67,58.66,0.72,-2.15,2.39,5.78,106.55
0.3563,49.95,50.74,0.04,-0.34,6.04,9.44,275.49,48.61,53.18,1.59,-12.68,3.96,7.41,200.72,16.02,59.07,2.0,-13.15,5.14,1.45,153.49,47.44,34.97,1.85,-13.05,7.82,8.47,176.08
0.303,52.1,56.9,0.67,-4.5,6.24,2.5,99.09,58.38,32.08,0.84,-2.99,8.5,5.59,273.58,38.73,38.96,1.83,-6.93,3.6,6.12,77.94,32.36,35.17,1.02,-9.46,3.87,0.36,101.53
0.3626,27.25,45.17,1.46,-0.84,5.67,3.59,132.93,15.18,50.04,0.97,-14.21,5.89,9.91,82.21,37.93,48.98,0.34,-14.7,3.08,3.35,72.04,30.61,38.48,0.03,-13.15,5.13,8.9,126.78
0.298,57.48,54.76,1.57,-3.83,8.96,0.13,146.28,53.38,59.58,1.56,-8.24,3.02,2.3,55.97,37.79,33.88,1.52,-1.39,9.94,6.51,85.21,49.58,54.42,0.57,-10.06,7.47,7.64,96.18
0.3945,19.82,50.74,0.59,-2.85,1.39,2.83,230.85,17.03,34.88,0.86,-12.58,5.27,5.53,60.19,24.32,41.39,0.29,-13.64,6.11,6.54,70.73,47.66,32.43,0.17,-5.32,9.95,6.83,77.65
0.3527,35.57,37.54,0.56,-4.58,5.4,6.95,186.21,24.21,49.83,1.74,-13.45,7.95,7.98,221.0,43.79,45.42,1.22,-9.82,9.85,7.57,178.15,50.2,31.68,1.97,-12.86,6.93,1.48,132.03
0.3664,40.2,34.58,1.13,-10.36,9.74,0.85,269.43,31.43,31.23,1.69,-13.47,1.2,5.87,233.56,52.76,38.93,0.86,-5.78,4.28,9.4,193.96,28.95,50.12,1.44,-0.34,4.45,8.57,197.82
0.3899,37.67,47.6,1.86,-3.64,9.31,6.66,278.87,19.8,32.49,0.93,-11.37,4.03,4.07,101.46,53.5,45.94,0.8,-7.59,1.06,2.18,285.59,25.39,30.93,1.33,-2.65,4.84,7.02,234.0
0.3901,27.4,51.24,0.1,-2.63,6.97,2.03,133.08,16.35,30.39,0.85,-1.61,4.78,5.01,211.23,41.29,32.93,1.18,-10.63,1.3,0.39,144.36,52.6,30.8,1.96,-10.29,3.05,5.23,69.09
0.278,21.16,51.84,1.19,-9.01,6.31,3.17,201.03,40.98,49.81,0.1,-4.49,5.6,9.28,260.77,37.1,49.03,0.93,-5.9,3.73,5.07,57.48,40.12,44.17,0.47,-2.57,8.39,4.9,294.37
0.3474,35.82,44.59,1.4,-5.1,3.78,9.41,276.19,17.87,34.61,1.38,-7.59,2.24,3.97,150.22,41.02,53.28,0.72,-4.99,6.98,5.4,198.44,22.21,44.27,0.86,-6.52,5.77,0.13,178.27
0.3058,36.87,37.65,0.87,-13.64,8.86,8.79,279.97,50.41,56.06,1.26,-3.89,5.15,6.42,65.95,40.7,40.12,0.15,-8.37,8.12,8.42,80.48,18.04,41.64,0.77,-2.2,6.29,7.92,90.28
0.3112,17.34,58.58,0.04,-4.6,4.7,4.29,289.28,45.36,54.31,0.61,-14.77,3.86,8.17,112.27,24.75,40.53,0.84,-3.01,2.37,4.56,210.94,26.29,42.49,0.27,-11.26,6.12,3.8,159.94
0.3403,54.94,32.86,1.25,-7.19,2.44,3.9,90.66,25.86,47.72,1.54,-4.2,4.61,8.03,224.04,22.16,45.82,0.95,-6.29,3.05,3.45,131.61,58.9,30.07,1.28,-6.13,3.91,4.95,271.6
0.2837,28.03,44.4,0.27,-3.95,1.7,1.65,139.32,37.0,48.17,0.01,-2.54,7.46,3.67,168.87,28.77,59.38,0.86,-14.17,7.8,3.14,149.68,56.58,31.69,0.95,-1.79,5.9,3.61,202.1
0.298,51.65,37.25,1.98,-2.92,1.32,4.45,171.72,29.22,59.59,1.32,-1.79,2.12,5.46,169.72,47.67,41.89,1.79,-1.93,2.24,3.48,117.22,31.23,52.94,0.37,-14.11,5.92,7.88,75.46
0.3477,52.58,34.82,0.13,-6.48,7.7,0.11,128.76,20.95,46.28,1.55,-6.44,3.35,2.54,213.69,52.57,46.76,1.3,-8.32,6.68,9.68,251.61,15.37,46.01,1.02,-13.72,8.42,4.35,224.89
0.2954,26.69,58.44,0.67,-4.91,4.22,1.22,56.31,54.6,47.39,1.18,-12.89,3.8,7.3,146.43,36.79,36.48,0.13,-7.24,8.21,0.47,85.85,55.06,53.3,1.57,-1.58,8.28,3.15,195.41
0.3671,58.99,38.92,1.15,-3.49,6.58,5.85,152.81,42.08,36.48,0.46,-13.46,6.9,3.79,272.67,20.04,30.71,0.5,-9.74,7.08,2.72,276.34,47.41,59.55,1.93,-2.85,8.97,3.43,150.83
0.3296,51.63,44.12,0.79,-13.69,3.82,2.48,147.43,46.62,53.26,0.93,-12.31,2.17,1.78,77.6,53.63,38.81,1.01,-13.29,8.83,0.35,83.2,29.93,54.34,0.63,-10.71,1.8,3.69,223.26
0.3071,52.03,53.57,1.51,-14.53,7.35,4.29,110.55,55.92,49.49,1.65,-14.0,2.37,9.15,281.46,31.46,48.24,0.12,-6.3,2.13,4.92,59.0,49.32,41.6,1.86,-13.8,9.32,0.42,276.48
0.333,44.23,47.82,0.4,-1.2,1.47,8.42,297.18,31.11,50.07,1.72,-6.73,1.16,2.55,202.91,22.1,32.16,1.98,-15.0,1.24,0.97,226.01,15.34,49.31,1.75,-1.45,1.94,2.52,93.13
0.2883,41.28,55.22,0.32,-8.52,4.41,5.82,209.38,40.81,45.57,1.2,-13.35,2.15,5.6,99.07,40.26,52.5,1.62,-13.09,1.73,0.53,169.56,21.37,54.8,0.47,-8.29,3.52,2.05,285.39
0.3605,18.25,51.97,0.51,-13.47,2.52,3.87,212.9,45.92,33.54,0.84,-13.25,2.69,2.39,284.09,27.56,35.74,1.97,-4.6,4.89,9.57,265.22,56.85,49.2,0.51,-2.71,8.41,6.56,294.3
0.331,33.25,41.69,1.76,-9.79,9.73,9.04,217.54,55.73,34.44,1.37,-3.65,3.38,1.65,51.3,31.45,47.79,1.26,-11.99,7.56,2.91,268.75,43.33,58.79,0.82,-11.91,7.03,7.45,212.95
0.3441,26.31,35.09,1.44,-13.77,4.2,4.22,300.0,29.12,54.0,1.15,-7.05,5.84,7.01,269.71,41.69,43.05,0.16,-13.51,3.68,8.32,243.87,16.05,50.36,0.44,-3.97,2.37,5.0,191.93
0.3357,52.66,49.01,0.78,-0.67,5.82,3.47,108.22,43.52,38.64,1.82,-4.59,7.3,2.77,87.54,18.8,57.85,1.18,-5.28,7.19,3.67,164.73,26.74,33.91,1.44,-0.35,3.35,2.09,179.71
0.3242,26.05,33.96,0.46,-1.9,9.93,3.33,141.15,51.46,31.4,0.84,-4.4,7.41,6.63,68.78,31.55,50.37,1.95,-7.44,6.02,8.63,93.29,44.76,37.15,0.85,-5.94,3.06,6.19,121.45
0.3794,26.28,52.06,1.8,-7.61,2.4,4.57,248.36,22.71,35.64,1.76,-3.93,7.11,9.47,236.98,23.15,59.57,1.92,-12.92,6.89,2.44,120.45,47.85,30.43,1.11,-0.51,6.84,2.87,299.55
0.2994,28.14,38.03,0.66,-8.58,2.97,0.61,227.58,19.32,45.43,0.35,-1.9,5.58,5.64,222.0,50.49,58.71,0.41,-9.19,4.43,3.79,223.25,42.66,54.87,1.56,-1.37,8.93,8.71,80.04
0.3807,26.66,40.64,0.12,-2.44,2.21,6.44,120.44,18.9,55.04,1.29,-12.21,9.34,5.71,192.67,15.87,30.72,0.18,-9.16,5.98,5.33,255.47,22.48,45.55,1.7,-14.2,5.63,2.72,291.87
0.3781,19.09,40.72,0.29,-8.94,7.95,0.65,153.4,53.23,36.2,1.73,-14.24,2.41,7.65,102.57,19.7,46.3,0.8,-10.89,1.21,0.23,135.15,31.8,31.32,0.69,-1.09,5.6,3.47,241.09
0.3169,47.64,52.79,1.21,-14.55,1.68,8.58,266.56,33.13,57.44,1.29,-3.44,5.12,3.9,147.96,29.63,38.47,1.92,-11.89,4.7,4.78,164.64,23.04,40.92,0.91,-9.39,1.86,0.82,264.55
