update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
10,0,2,0.4706,15.0,30.0,0.38,-3.24,1.0,0.1,300.0
10,0,3,0.4165,15.0,30.0,0.0,0.0,1.0,0.1,300.0
10,0,4,0.4625,15.0,30.0,0.0,0.0,7.02,0.1,300.0
10,0,5,0.4259,15.0,30.0,0.03,0.0,10.0,0.1,300.0
10,0,6,0.4379,15.0,30.0,0.0,0.0,10.0,0.1,300.0
10,0,7,0.4221,15.0,30.0,0.0,0.0,2.92,0.1,300.0
10,0,8,0.4604,15.0,30.0,0.0,0.0,1.0,0.1,300.0
10,0,9,0.4747,15.0,30.0,0.0,0.0,1.0,7.83,300.0
10,0,10,0.4155,15.0,30.0,0.21,0.0,1.0,6.79,300.0
10,0,11,0.3852,15.0,31.52,0.34,0.0,1.0,10.0,300.0
10,0,12,0.3792,46.76,30.0,0.0,0.0,1.0,10.0,300.0
10,0,13,0.3909,15.0,30.0,0.0,0.0,1.0,10.0,300.0
10,0,14,0.3933,15.0,30.0,0.0,0.0,1.0,10.0,300.0
10,0,15,0.3677,15.0,45.61,0.0,0.0,1.0,10.0,300.0
10,0,16,0.3604,15.0,52.86,0.0,0.0,1.0,10.0,300.0
10,0,17,0.3577,15.0,57.51,0.0,0.0,5.72,10.0,300.0
10,0,18,0.3905,15.0,38.34,0.0,0.0,7.8,10.0,300.0
10,0,19,0.4072,15.0,46.9,0.0,0.0,6.99,10.0,300.0
10,0,20,0.4458,15.0,34.36,0.0,0.0,5.44,10.0,300.0
10,0,21,0.3714,15.0,38.95,0.0,0.0,1.0,10.0,300.0
10,0,22,0.3594,15.0,41.85,0.0,0.0,1.11,10.0,300.0
10,0,23,0.3538,15.0,50.92,0.0,0.0,2.06,10.0,300.0
10,0,24,0.3498,15.0,57.06,0.0,0.0,1.0,8.28,300.0
10,0,25,0.3649,15.0,37.4,0.0,0.0,1.0,3.39,300.0
10,0,26,0.3801,15.0,34.8,0.0,0.0,1.0,10.0,300.0
10,0,27,0.3866,15.0,34.99,0.0,0.0,1.0,10.0,300.0
10,0,28,0.3848,15.0,30.0,0.0,0.0,1.0,10.0,300.0
10,0,29,0.3848,15.0,30.0,0.0,0.0,1.0,5.54,300.0
