score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.5107,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,283.76,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5412,16.96,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5231,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.22,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5427,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,0.26,108.65
0.5426,16.18,58.24,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5443,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,41.56,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.54,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.17,108.65
0.5247,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,2.48,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5687,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,96.99,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5239,16.18,32.49,1.56,-14.5,6.97,4.9,125.01,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5255,16.18,32.49,1.99,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5679,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,7.67,96.99,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.566,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,96.99,15.83,31.52,1.98,-14.5,8.62,5.27,108.65
0.5436,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,2.74,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,181.32
0.5242,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,6.77,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,181.32
0.567,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,135.93,15.83,31.52,1.98,-14.5,9.98,5.27,181.32
0.5605,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,1.5,5.27,181.32
0.5642,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,40.77,35.58,1.26,-0.62,7.52,9.47,96.99,15.83,31.52,1.98,-14.5,9.98,5.27,181.32
0.5618,23.92,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5203,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,1.59,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,96.99,15.83,31.52,1.98,-14.5,9.98,5.27,181.32
0.5675,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,2.86,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5653,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,8.54,181.32
